SalesOrderID,OrderDate,CustomerID,SalesPersonID,TerritoryID,SubTotal,TotalDue,,,,,,
44052,28/07/2011,16637,NULL,9,3578.27,3953.9884,,,,,,
44053,29/07/2011,19329,NULL,8,699.0982,772.5036,,,,,,
44054,29/07/2011,13542,NULL,8,3578.27,3953.9884,,,,,,
44055,29/07/2011,13543,NULL,8,3578.27,3953.9884,,,,,,
44056,29/07/2011,13559,NULL,8,3578.27,3953.9884,,,,,,
44057,29/07/2011,14577,NULL,1,699.0982,772.5036,,,,,,
44058,29/07/2011,11056,NULL,9,3374.99,3729.364,,,,,,
44059,29/07/2011,16688,NULL,9,3578.27,3953.9884,,,,,,
44060,29/07/2011,25273,NULL,9,699.0982,772.5036,,,,,,
44061,30/07/2011,27919,NULL,1,3578.27,3953.9884,,,,,,
44062,30/07/2011,28041,NULL,1,3578.27,3953.9884,,,,,,
44063,30/07/2011,11240,NULL,10,3399.99,3756.989,,,,,,
44064,30/07/2011,22050,NULL,6,3578.27,3953.9884,,,,,,
44065,30/07/2011,28062,NULL,4,3578.27,3953.9884,,,,,,
44066,30/07/2011,25867,NULL,4,3399.99,3756.989,,,,,,
44067,30/07/2011,17049,NULL,9,3578.27,3953.9884,,,,,,
44068,31/07/2011,13541,NULL,8,3578.27,3953.9884,,,,,,
44069,31/07/2011,28395,NULL,7,3374.99,3729.364,,,,,,
44070,31/07/2011,19829,NULL,6,3374.99,3729.364,,,,,,
44071,31/07/2011,16691,NULL,9,3578.27,3953.9884,,,,,,
44072,31/07/2011,16656,NULL,9,3578.27,3953.9884,,,,,,
44073,31/07/2011,11044,NULL,9,3374.99,3729.364,,,,,,
44074,01/08/2011,29592,275,2,844.1043,950.3979,,,,,,
44075,01/08/2011,29632,283,1,26447.022,29779.1373,,,,,,
44076,01/08/2011,30003,277,3,4079.988,4594.0664,,,,,,
44077,01/08/2011,29714,282,6,6105.3293,6872.9758,,,,,,
44078,01/08/2011,29622,283,1,28045.3358,31591.9471,,,,,,
44079,01/08/2011,29967,277,3,25706.4831,28945.1938,,,,,,
44080,01/08/2011,29733,276,4,11.4,12.6968,,,,,,
44081,01/08/2011,29950,282,6,37536.9632,42277.1383,,,,,,
44082,01/08/2011,29803,274,6,2039.994,2297.0332,,,,,,
44083,01/08/2011,29969,278,6,1362.3067,1533.1237,,,,,,
44084,01/08/2011,29494,282,6,8129.976,9154.353,,,,,,
44085,01/08/2011,29639,282,6,20644.2343,23244.6509,,,,,,
44086,01/08/2011,29722,282,6,73761.5266,83091.6136,,,,,,
44087,01/08/2011,29944,276,4,5007.72,5641.191,,,,,,
44088,01/08/2011,29842,281,4,419.4589,472.3108,,,,,,
44089,01/08/2011,29673,276,4,2097.2945,2361.5536,,,,,,
44090,01/08/2011,29659,277,4,6654.7023,7487.8626,,,,,,
44091,01/08/2011,29914,281,4,4492.7043,5055.9137,,,,,,
44092,01/08/2011,30090,277,4,4075.0341,4592.0219,,,,,,
44093,01/08/2011,29708,277,4,10680.7251,12021.9591,,,,,,
44094,01/08/2011,29711,282,6,4079.988,4594.0664,,,,,,
44095,01/08/2011,29748,281,4,42341.075,47689.0046,,,,,,
44096,01/08/2011,29655,275,3,8129.976,9154.353,,,,,,
44097,01/08/2011,29651,277,3,6035.8246,6796.0326,,,,,,
44098,01/08/2011,29504,279,5,16369.1545,18431.4595,,,,,,
44099,01/08/2011,29897,281,4,12499.4471,14074.0241,,,,,,
44100,01/08/2011,29690,281,1,81164.2329,91512.8507,,,,,,
44101,01/08/2011,29721,279,5,9794.6422,11030.0547,,,,,,
44102,01/08/2011,29681,279,5,3513.9448,3955.642,,,,,,
44103,01/08/2011,29577,278,6,3814.3435,4294.4704,,,,,,
44104,01/08/2011,29755,278,6,4079.988,4594.0664,,,,,,
44105,01/08/2011,29769,277,3,6101.382,6870.0165,,,,,,
44106,01/08/2011,30068,279,5,419.4589,472.3108,,,,,,
44107,01/08/2011,30106,277,4,16185.4292,18226.9096,,,,,,
44108,01/08/2011,29686,281,4,2169.0469,2442.3468,,,,,,
44109,01/08/2011,29921,280,1,13837.0855,15582.1001,,,,,,
44110,01/08/2011,29486,277,3,16667.3077,18768.2086,,,,,,
44111,01/08/2011,29740,282,6,11641.3209,13108.5134,,,,,,
44112,01/08/2011,29649,278,6,32444.904,36532.9619,,,,,,
44113,01/08/2011,29938,276,4,40510.3042,45621.2458,,,,,,
44114,01/08/2011,29746,275,2,33478.9114,37706.6125,,,,,,
44115,01/08/2011,29525,276,4,66848.3878,75293.7194,,,,,,
44116,01/08/2011,29685,279,5,20351.34,22915.4692,,,,,,
44117,01/08/2011,29581,275,2,12907.7717,14537.294,,,,,,
44118,01/08/2011,29883,276,3,3427.4236,3859.279,,,,,,
44119,01/08/2011,29834,281,4,49096.1075,55277.8557,,,,,,
44120,01/08/2011,29702,277,4,26967.1293,30375.6923,,,,,,
44121,01/08/2011,29710,276,1,64713.9547,72894.3213,,,,,,
44122,01/08/2011,29518,279,5,4064.988,4577.1764,,,,,,
44123,01/08/2011,29498,275,2,874.794,985.018,,,,,,
44124,01/08/2011,29637,277,4,15439.0357,17387.3963,,,,,,
44125,01/08/2011,29872,277,3,2604.0653,2931.9869,,,,,,
44126,01/08/2011,29810,283,1,14263.458,16060.3046,,,,,,
44127,01/08/2011,29562,281,4,91014.7853,102525.9874,,,,,,
44128,01/08/2011,30088,279,5,18542.1726,20874.6359,,,,,,
44129,01/08/2011,29966,275,2,55699.8037,62725.3407,,,,,,
44130,01/08/2011,29642,279,5,35410.9983,39881.9747,,,,,,
44131,01/08/2011,29487,275,2,20514.2859,23095.3463,,,,,,
44132,01/08/2011,29484,279,5,4049.988,4560.2864,,,,,,
44133,01/08/2011,29715,279,5,25686.5186,28927.0463,,,,,,
44134,01/08/2011,13821,NULL,10,3578.27,3953.9884,,,,,,
44135,01/08/2011,28156,NULL,4,3578.27,3953.9884,,,,,,
44136,01/08/2011,22114,NULL,6,3578.27,3953.9884,,,,,,
44137,01/08/2011,17328,NULL,9,3578.27,3953.9884,,,,,,
44138,02/08/2011,13765,NULL,10,3578.27,3953.9884,,,,,,
44139,02/08/2011,13792,NULL,10,3578.27,3953.9884,,,,,,
44140,02/08/2011,12221,NULL,7,3578.27,3953.9884,,,,,,
44141,02/08/2011,13572,NULL,8,3578.27,3953.9884,,,,,,
44142,02/08/2011,22058,NULL,6,3578.27,3953.9884,,,,,,
44143,02/08/2011,28145,NULL,4,3578.27,3953.9884,,,,,,
44144,02/08/2011,17071,NULL,9,3578.27,3953.9884,,,,,,
44145,02/08/2011,17309,NULL,9,3578.27,3953.9884,,,,,,
44146,02/08/2011,17310,NULL,9,3578.27,3953.9884,,,,,,
44147,02/08/2011,17320,NULL,9,3578.27,3953.9884,,,,,,
44148,03/08/2011,28172,NULL,4,3578.27,3953.9884,,,,,,
44149,03/08/2011,17242,NULL,9,3578.27,3953.9884,,,,,,
44150,03/08/2011,17315,NULL,9,3578.27,3953.9884,,,,,,
44151,03/08/2011,25558,NULL,9,699.0982,772.5036,,,,,,
44152,04/08/2011,11334,NULL,10,3399.99,3756.989,,,,,,
44153,04/08/2011,28168,NULL,4,3578.27,3953.9884,,,,,,
44154,04/08/2011,28181,NULL,1,3578.27,3953.9884,,,,,,
44155,04/08/2011,28131,NULL,4,3578.27,3953.9884,,,,,,
44156,04/08/2011,25887,NULL,1,3399.99,3756.989,,,,,,
44157,04/08/2011,17055,NULL,9,3578.27,3953.9884,,,,,,
44158,05/08/2011,13567,NULL,8,3578.27,3953.9884,,,,,,
44159,05/08/2011,28182,NULL,4,3578.27,3953.9884,,,,,,
44160,05/08/2011,28186,NULL,1,3578.27,3953.9884,,,,,,
44161,06/08/2011,13772,NULL,10,3578.27,3953.9884,,,,,,
44162,06/08/2011,28185,NULL,4,3578.27,3953.9884,,,,,,
44163,06/08/2011,28193,NULL,4,3578.27,3953.9884,,,,,,
44164,06/08/2011,28088,NULL,4,3578.27,3953.9884,,,,,,
44165,06/08/2011,17065,NULL,9,3578.27,3953.9884,,,,,,
44166,06/08/2011,14581,NULL,1,699.0982,772.5036,,,,,,
44167,06/08/2011,17308,NULL,9,3578.27,3953.9884,,,,,,
44168,07/08/2011,12211,NULL,7,3578.27,3953.9884,,,,,,
44169,07/08/2011,28179,NULL,1,3578.27,3953.9884,,,,,,
44170,07/08/2011,28183,NULL,4,3578.27,3953.9884,,,,,,
44171,07/08/2011,28112,NULL,4,3578.27,3953.9884,,,,,,
44172,07/08/2011,14584,NULL,4,699.0982,772.5036,,,,,,
44173,08/08/2011,13784,NULL,10,3578.27,3953.9884,,,,,,
44174,08/08/2011,17229,NULL,9,3578.27,3953.9884,,,,,,
44175,08/08/2011,17246,NULL,9,3578.27,3953.9884,,,,,,
44176,09/08/2011,12220,NULL,7,3578.27,3953.9884,,,,,,
44177,09/08/2011,11337,NULL,10,3374.99,3729.364,,,,,,
44178,09/08/2011,28097,NULL,4,3578.27,3953.9884,,,,,,
44179,09/08/2011,25888,NULL,1,3374.99,3729.364,,,,,,
44180,09/08/2011,11058,NULL,9,3399.99,3756.989,,,,,,
44181,09/08/2011,17294,NULL,9,3578.27,3953.9884,,,,,,
44182,09/08/2011,17299,NULL,9,3578.27,3953.9884,,,,,,
44183,10/08/2011,28158,NULL,4,3578.27,3953.9884,,,,,,
44184,10/08/2011,17247,NULL,9,3578.27,3953.9884,,,,,,
44185,10/08/2011,17280,NULL,9,3578.27,3953.9884,,,,,,
44186,12/08/2011,25889,NULL,4,3399.99,3756.989,,,,,,
44187,12/08/2011,17069,NULL,9,3578.27,3953.9884,,,,,,
44188,13/08/2011,20052,NULL,10,699.0982,772.5036,,,,,,
44189,13/08/2011,20054,NULL,10,699.0982,772.5036,,,,,,
44190,13/08/2011,11061,NULL,9,3374.99,3729.364,,,,,,
44191,13/08/2011,17248,NULL,9,3578.27,3953.9884,,,,,,
44192,14/08/2011,13570,NULL,8,3578.27,3953.9884,,,,,,
44193,14/08/2011,28164,NULL,4,3578.27,3953.9884,,,,,,
44194,14/08/2011,17064,NULL,9,3578.27,3953.9884,,,,,,
44195,14/08/2011,17249,NULL,9,3578.27,3953.9884,,,,,,
44196,14/08/2011,17295,NULL,9,3578.27,3953.9884,,,,,,
44197,15/08/2011,28096,NULL,4,3578.27,3953.9884,,,,,,
44198,15/08/2011,28150,NULL,4,3578.27,3953.9884,,,,,,
44199,15/08/2011,17259,NULL,9,3578.27,3953.9884,,,,,,
44200,15/08/2011,17312,NULL,9,3578.27,3953.9884,,,,,,
44201,16/08/2011,12254,NULL,7,3578.27,3953.9884,,,,,,
44202,16/08/2011,28159,NULL,4,3578.27,3953.9884,,,,,,
44203,16/08/2011,28149,NULL,4,3578.27,3953.9884,,,,,,
44204,16/08/2011,14580,NULL,4,699.0982,772.5036,,,,,,
44205,16/08/2011,17285,NULL,9,3578.27,3953.9884,,,,,,
44206,17/08/2011,11250,NULL,10,3399.99,3756.989,,,,,,
44207,17/08/2011,28162,NULL,4,3578.27,3953.9884,,,,,,
44208,17/08/2011,25879,NULL,4,3399.99,3756.989,,,,,,
44209,17/08/2011,17257,NULL,9,3578.27,3953.9884,,,,,,
44210,18/08/2011,13783,NULL,10,3578.27,3953.9884,,,,,,
44211,18/08/2011,28154,NULL,4,3578.27,3953.9884,,,,,,
44212,18/08/2011,28170,NULL,4,3578.27,3953.9884,,,,,,
44213,18/08/2011,17351,NULL,9,3578.27,3953.9884,,,,,,
44214,18/08/2011,17332,NULL,9,3578.27,3953.9884,,,,,,
44215,19/08/2011,28180,NULL,1,3578.27,3953.9884,,,,,,
44216,19/08/2011,13560,NULL,8,3578.27,3953.9884,,,,,,
44217,19/08/2011,28148,NULL,1,3578.27,3953.9884,,,,,,
44218,19/08/2011,22109,NULL,6,3578.27,3953.9884,,,,,,
44219,19/08/2011,14590,NULL,4,699.0982,772.5036,,,,,,
44220,19/08/2011,11060,NULL,9,3399.99,3756.989,,,,,,
44221,19/08/2011,17255,NULL,9,3578.27,3953.9884,,,,,,
44222,19/08/2011,17258,NULL,9,3578.27,3953.9884,,,,,,
44223,20/08/2011,13847,NULL,10,3578.27,3953.9884,,,,,,
44224,20/08/2011,28166,NULL,4,3578.27,3953.9884,,,,,,
44225,21/08/2011,20060,NULL,10,699.0982,772.5036,,,,,,
44226,21/08/2011,12255,NULL,7,3578.27,3953.9884,,,,,,
44227,21/08/2011,28401,NULL,7,3374.99,3729.364,,,,,,
44228,21/08/2011,11333,NULL,10,3399.99,3756.989,,,,,,
44229,21/08/2011,25886,NULL,1,3399.99,3756.989,,,,,,
44230,21/08/2011,17241,NULL,9,3578.27,3953.9884,,,,,,
44231,21/08/2011,17973,NULL,7,699.0982,772.5036,,,,,,
44232,21/08/2011,17334,NULL,9,3578.27,3953.9884,,,,,,
44233,22/08/2011,13841,NULL,10,3578.27,3953.9884,,,,,,
44234,22/08/2011,28184,NULL,4,3578.27,3953.9884,,,,,,
44235,22/08/2011,22117,NULL,6,3578.27,3953.9884,,,,,,
44236,22/08/2011,28191,NULL,1,3578.27,3953.9884,,,,,,
44237,22/08/2011,17056,NULL,9,3578.27,3953.9884,,,,,,
44238,22/08/2011,17079,NULL,9,3578.27,3953.9884,,,,,,
44239,23/08/2011,12217,NULL,7,3578.27,3953.9884,,,,,,
44240,23/08/2011,13580,NULL,8,3578.27,3953.9884,,,,,,
44241,23/08/2011,28155,NULL,4,3578.27,3953.9884,,,,,,
44242,23/08/2011,28163,NULL,1,3578.27,3953.9884,,,,,,
44243,23/08/2011,17278,NULL,9,3578.27,3953.9884,,,,,,
44244,23/08/2011,17329,NULL,9,3578.27,3953.9884,,,,,,
44245,23/08/2011,25556,NULL,9,699.0982,772.5036,,,,,,
44246,24/08/2011,12219,NULL,7,3578.27,3953.9884,,,,,,
44247,24/08/2011,17233,NULL,9,3578.27,3953.9884,,,,,,
44248,24/08/2011,17240,NULL,9,3578.27,3953.9884,,,,,,
44249,25/08/2011,13845,NULL,10,3578.27,3953.9884,,,,,,
44250,25/08/2011,28167,NULL,4,3578.27,3953.9884,,,,,,
44251,25/08/2011,28190,NULL,4,3578.27,3953.9884,,,,,,
44252,26/08/2011,13777,NULL,10,3578.27,3953.9884,,,,,,
44253,26/08/2011,28099,NULL,4,3578.27,3953.9884,,,,,,
44254,26/08/2011,28142,NULL,1,3578.27,3953.9884,,,,,,
44255,26/08/2011,14585,NULL,4,699.0982,772.5036,,,,,,
44256,26/08/2011,17232,NULL,9,3578.27,3953.9884,,,,,,
44257,27/08/2011,12212,NULL,7,3578.27,3953.9884,,,,,,
44258,27/08/2011,13579,NULL,8,3578.27,3953.9884,,,,,,
44259,27/08/2011,28171,NULL,1,3578.27,3953.9884,,,,,,
44260,27/08/2011,28194,NULL,1,3578.27,3953.9884,,,,,,
44261,27/08/2011,22112,NULL,6,3578.27,3953.9884,,,,,,
44262,27/08/2011,20149,NULL,10,699.0982,772.5036,,,,,,
44263,27/08/2011,17279,NULL,9,3578.27,3953.9884,,,,,,
44264,27/08/2011,17286,NULL,9,3578.27,3953.9884,,,,,,
44265,27/08/2011,25557,NULL,9,699.0982,772.5036,,,,,,
44266,27/08/2011,25559,NULL,9,699.0982,772.5036,,,,,,
44267,28/08/2011,19339,NULL,8,699.0982,772.5036,,,,,,
44268,28/08/2011,13820,NULL,10,3578.27,3953.9884,,,,,,
44269,29/08/2011,14589,NULL,4,699.0982,772.5036,,,,,,
44270,30/08/2011,13794,NULL,10,3578.27,3953.9884,,,,,,
44271,30/08/2011,13846,NULL,10,3578.27,3953.9884,,,,,,
44272,30/08/2011,12256,NULL,7,3578.27,3953.9884,,,,,,
44273,30/08/2011,28147,NULL,4,3578.27,3953.9884,,,,,,
44274,30/08/2011,28152,NULL,4,3578.27,3953.9884,,,,,,
44275,30/08/2011,17256,NULL,9,3578.27,3953.9884,,,,,,
44276,30/08/2011,17277,NULL,9,3578.27,3953.9884,,,,,,
44277,30/08/2011,17288,NULL,9,3578.27,3953.9884,,,,,,
44278,30/08/2011,17293,NULL,9,3578.27,3953.9884,,,,,,
44279,30/08/2011,17326,NULL,9,3578.27,3953.9884,,,,,,
44280,31/08/2011,29886,275,2,57.6808,64.242,,,,,,
44281,31/08/2011,29565,276,4,419.4589,472.3108,,,,,,
44282,31/08/2011,29734,282,6,40341.1056,45433.9629,,,,,,
44283,31/08/2011,29994,282,6,43749.2686,49297.608,,,,,,
44284,31/08/2011,29580,283,1,87867.8426,98932.197,,,,,,
44285,31/08/2011,29898,280,1,57739.7358,65037.6996,,,,,,
44286,31/08/2011,30052,276,4,5538.5094,6236.3616,,,,,,
44287,31/08/2011,29974,277,3,16292.052,18344.6411,,,,,,
44288,31/08/2011,29614,282,6,43803.1432,49346.3436,,,,,,
44289,31/08/2011,29566,275,3,4082.088,4596.2216,,,,,,
44290,31/08/2011,29682,281,4,3846.8825,4331.5897,,,,,,
44291,31/08/2011,29747,283,1,4509.8996,5093.9316,,,,,,
44292,31/08/2011,29973,275,3,3432.6101,3865.0555,,,,,,
44293,31/08/2011,29844,275,2,23983.6988,27005.1224,,,,,,
44294,31/08/2011,30067,282,6,62068.8727,69900.1415,,,,,,
44295,31/08/2011,29596,282,6,9475.5306,10668.6138,,,,,,
44296,31/08/2011,29827,277,3,32383.1098,36463.5495,,,,,,
44297,31/08/2011,29811,275,5,10231.4699,11519.8817,,,,,,
44298,31/08/2011,29824,278,6,27666.4493,31153.3874,,,,,,
44299,31/08/2011,29889,281,4,31624.7504,35609.3132,,,,,,
44300,31/08/2011,29761,278,6,7802.8815,8785.1473,,,,,,
44301,31/08/2011,29489,281,4,29479.3877,33197.1756,,,,,,
44302,31/08/2011,29849,279,5,2146.962,2417.4793,,,,,,
44303,31/08/2011,30096,275,2,5.7,6.3484,,,,,,
44304,31/08/2011,29958,279,5,37499.5521,42234.8895,,,,,,
44305,31/08/2011,29825,279,5,18880.6522,21262.657,,,,,,
44306,31/08/2011,29661,279,5,18648.607,20995.4191,,,,,,
44307,31/08/2011,29759,275,2,7758.1202,8733.976,,,,,,
44308,31/08/2011,29497,283,1,12372.7773,13928.5021,,,,,,
44309,31/08/2011,29912,279,5,27612.424,31091.8093,,,,,,
44310,31/08/2011,30084,279,5,183.9382,207.7582,,,,,,
44311,31/08/2011,29610,275,2,7349.9601,8279.3334,,,,,,
44312,31/08/2011,29606,283,1,2097.2945,2361.5536,,,,,,
44313,31/08/2011,29718,275,2,26037.0214,29323.3854,,,,,,
44314,31/08/2011,29646,277,4,42088.8187,47410.6684,,,,,,
44315,31/08/2011,29570,277,4,2597.0295,2923.7113,,,,,,
44316,31/08/2011,29533,275,3,3785.5031,4262.3494,,,,,,
44317,31/08/2011,29992,281,4,33919.0748,38199.897,,,,,,
44318,31/08/2011,29491,275,5,21090.7731,23749.8917,,,,,,
44319,31/08/2011,29549,279,5,34250.3603,38566.9973,,,,,,
44320,31/08/2011,14429,NULL,10,3578.27,3953.9884,,,,,,
44321,31/08/2011,28222,NULL,1,3578.27,3953.9884,,,,,,
44322,31/08/2011,17975,NULL,7,699.0982,772.5036,,,,,,
44323,31/08/2011,11072,NULL,9,3399.99,3756.989,,,,,,
44324,01/09/2011,12267,NULL,7,3578.27,3953.9884,,,,,,
44325,01/09/2011,11095,NULL,9,3374.99,3729.364,,,,,,
44326,01/09/2011,17728,NULL,9,3578.27,3953.9884,,,,,,
44327,02/09/2011,28598,NULL,4,3578.27,3953.9884,,,,,,
44328,02/09/2011,17921,NULL,9,3578.27,3953.9884,,,,,,
44329,02/09/2011,17904,NULL,9,3578.27,3953.9884,,,,,,
44330,02/09/2011,28199,NULL,4,3578.27,3953.9884,,,,,,
44331,03/09/2011,28257,NULL,1,3578.27,3953.9884,,,,,,
44332,03/09/2011,17510,NULL,9,3578.27,3953.9884,,,,,,
44333,04/09/2011,11343,NULL,10,3399.99,3756.989,,,,,,
44334,04/09/2011,28273,NULL,4,3578.27,3953.9884,,,,,,
44335,04/09/2011,20165,NULL,10,699.0982,772.5036,,,,,,
44336,04/09/2011,25895,NULL,1,3399.99,3756.989,,,,,,
44337,04/09/2011,11097,NULL,9,3374.99,3729.364,,,,,,
44338,04/09/2011,18188,NULL,9,3578.27,3953.9884,,,,,,
44339,04/09/2011,18189,NULL,9,3578.27,3953.9884,,,,,,
44340,04/09/2011,17354,NULL,9,3578.27,3953.9884,,,,,,
44341,05/09/2011,25905,NULL,4,3374.99,3729.364,,,,,,
44342,05/09/2011,14610,NULL,1,699.0982,772.5036,,,,,,
44343,05/09/2011,17920,NULL,9,3578.27,3953.9884,,,,,,
44344,06/09/2011,14427,NULL,10,3578.27,3953.9884,,,,,,
44345,06/09/2011,28200,NULL,4,3578.27,3953.9884,,,,,,
44346,06/09/2011,14602,NULL,4,699.0982,772.5036,,,,,,
44347,06/09/2011,17911,NULL,9,3578.27,3953.9884,,,,,,
44348,07/09/2011,14159,NULL,10,3578.27,3953.9884,,,,,,
44349,07/09/2011,28243,NULL,4,3578.27,3953.9884,,,,,,
44350,07/09/2011,28244,NULL,4,3578.27,3953.9884,,,,,,
44351,07/09/2011,28271,NULL,4,3578.27,3953.9884,,,,,,
44352,07/09/2011,28297,NULL,1,3578.27,3953.9884,,,,,,
44353,07/09/2011,14591,NULL,4,699.0982,772.5036,,,,,,
44354,07/09/2011,14603,NULL,4,699.0982,772.5036,,,,,,
44355,07/09/2011,11093,NULL,9,3399.99,3756.989,,,,,,
44356,07/09/2011,11099,NULL,9,3399.99,3756.989,,,,,,
44357,07/09/2011,17511,NULL,9,3578.27,3953.9884,,,,,,
44358,07/09/2011,17732,NULL,9,3578.27,3953.9884,,,,,,
44359,08/09/2011,14525,NULL,10,3578.27,3953.9884,,,,,,
44360,08/09/2011,14158,NULL,10,3578.27,3953.9884,,,,,,
44361,08/09/2011,13686,NULL,8,3578.27,3953.9884,,,,,,
44362,08/09/2011,28259,NULL,4,3578.27,3953.9884,,,,,,
44363,08/09/2011,28285,NULL,1,3578.27,3953.9884,,,,,,
44364,08/09/2011,11092,NULL,9,3374.99,3729.364,,,,,,
44365,08/09/2011,17912,NULL,9,3578.27,3953.9884,,,,,,
44366,08/09/2011,17502,NULL,9,3578.27,3953.9884,,,,,,
44367,08/09/2011,25562,NULL,9,699.0982,772.5036,,,,,,
44368,09/09/2011,14150,NULL,10,3578.27,3953.9884,,,,,,
44369,09/09/2011,28250,NULL,4,3578.27,3953.9884,,,,,,
44370,09/09/2011,18193,NULL,9,3578.27,3953.9884,,,,,,
44371,09/09/2011,17514,NULL,9,3578.27,3953.9884,,,,,,
44372,09/09/2011,17736,NULL,9,3578.27,3953.9884,,,,,,
44373,10/09/2011,13767,NULL,8,3578.27,3953.9884,,,,,,
44374,10/09/2011,14157,NULL,10,3578.27,3953.9884,,,,,,
44375,10/09/2011,14183,NULL,10,3578.27,3953.9884,,,,,,
44376,10/09/2011,29399,NULL,8,3374.99,3729.364,,,,,,
44377,10/09/2011,28234,NULL,4,3578.27,3953.9884,,,,,,
44378,10/09/2011,25903,NULL,1,3374.99,3729.364,,,,,,
44379,10/09/2011,11080,NULL,9,3374.99,3729.364,,,,,,
44380,10/09/2011,17915,NULL,9,3578.27,3953.9884,,,,,,
44381,11/09/2011,14191,NULL,10,3578.27,3953.9884,,,,,,
44382,11/09/2011,11341,NULL,10,3399.99,3756.989,,,,,,
44383,11/09/2011,28268,NULL,4,3578.27,3953.9884,,,,,,
44384,11/09/2011,28296,NULL,4,3578.27,3953.9884,,,,,,
44385,11/09/2011,28298,NULL,4,3578.27,3953.9884,,,,,,
44386,11/09/2011,28587,NULL,4,3578.27,3953.9884,,,,,,
44387,11/09/2011,11096,NULL,9,3374.99,3729.364,,,,,,
44388,11/09/2011,17924,NULL,9,3578.27,3953.9884,,,,,,
44389,11/09/2011,17925,NULL,9,3578.27,3953.9884,,,,,,
44390,11/09/2011,17353,NULL,9,3578.27,3953.9884,,,,,,
44391,11/09/2011,17730,NULL,9,3578.27,3953.9884,,,,,,
44392,11/09/2011,17910,NULL,9,3578.27,3953.9884,,,,,,
44393,12/09/2011,29398,NULL,8,3399.99,3756.989,,,,,,
44394,12/09/2011,28246,NULL,1,3578.27,3953.9884,,,,,,
44395,12/09/2011,28339,NULL,1,3578.27,3953.9884,,,,,,
44396,12/09/2011,25901,NULL,4,3399.99,3756.989,,,,,,
44397,12/09/2011,14596,NULL,4,699.0982,772.5036,,,,,,
44398,12/09/2011,17733,NULL,9,3578.27,3953.9884,,,,,,
44399,13/09/2011,28240,NULL,1,3578.27,3953.9884,,,,,,
44400,13/09/2011,28588,NULL,4,3578.27,3953.9884,,,,,,
44401,13/09/2011,17515,NULL,9,3578.27,3953.9884,,,,,,
44402,14/09/2011,13666,NULL,8,3578.27,3953.9884,,,,,,
44403,14/09/2011,19844,NULL,6,3374.99,3729.364,,,,,,
44404,15/09/2011,28221,NULL,4,3578.27,3953.9884,,,,,,
44405,15/09/2011,28224,NULL,4,3578.27,3953.9884,,,,,,
44406,15/09/2011,28299,NULL,4,3578.27,3953.9884,,,,,,
44407,15/09/2011,11077,NULL,9,3374.99,3729.364,,,,,,
44408,15/09/2011,11103,NULL,9,3374.99,3729.364,,,,,,
44409,15/09/2011,25563,NULL,9,699.0982,772.5036,,,,,,
44410,16/09/2011,28223,NULL,4,3578.27,3953.9884,,,,,,
44411,16/09/2011,28584,NULL,4,3578.27,3953.9884,,,,,,
44412,16/09/2011,11100,NULL,9,3374.99,3729.364,,,,,,
44413,17/09/2011,13606,NULL,8,3578.27,3953.9884,,,,,,
44414,17/09/2011,28340,NULL,4,3578.27,3953.9884,,,,,,
44415,17/09/2011,28355,NULL,4,3578.27,3953.9884,,,,,,
44416,17/09/2011,11069,NULL,9,3399.99,3756.989,,,,,,
44417,17/09/2011,17917,NULL,9,3578.27,3953.9884,,,,,,
44418,17/09/2011,17919,NULL,9,3578.27,3953.9884,,,,,,
44419,17/09/2011,17352,NULL,9,3578.27,3953.9884,,,,,,
44420,17/09/2011,17512,NULL,9,3578.27,3953.9884,,,,,,
44421,18/09/2011,13607,NULL,8,3578.27,3953.9884,,,,,,
44422,18/09/2011,19353,NULL,8,699.0982,772.5036,,,,,,
44423,18/09/2011,28586,NULL,4,3578.27,3953.9884,,,,,,
44424,18/09/2011,17916,NULL,9,3578.27,3953.9884,,,,,,
44425,18/09/2011,17504,NULL,9,3578.27,3953.9884,,,,,,
44426,19/09/2011,13770,NULL,8,3578.27,3953.9884,,,,,,
44427,19/09/2011,14146,NULL,10,3578.27,3953.9884,,,,,,
44428,19/09/2011,28362,NULL,4,3578.27,3953.9884,,,,,,
44429,19/09/2011,28583,NULL,1,3578.27,3953.9884,,,,,,
44430,19/09/2011,17927,NULL,9,3578.27,3953.9884,,,,,,
44431,19/09/2011,17725,NULL,9,3578.27,3953.9884,,,,,,
44432,20/09/2011,14165,NULL,10,3578.27,3953.9884,,,,,,
44433,20/09/2011,28270,NULL,1,3578.27,3953.9884,,,,,,
44434,20/09/2011,28580,NULL,4,3578.27,3953.9884,,,,,,
44435,21/09/2011,28573,NULL,1,3578.27,3953.9884,,,,,,
44436,21/09/2011,26630,NULL,6,699.0982,772.5036,,,,,,
44437,21/09/2011,11076,NULL,9,3399.99,3756.989,,,,,,
44438,21/09/2011,17909,NULL,9,3578.27,3953.9884,,,,,,
44439,22/09/2011,14195,NULL,10,3578.27,3953.9884,,,,,,
44440,22/09/2011,12261,NULL,7,3578.27,3953.9884,,,,,,
44441,22/09/2011,22118,NULL,6,3578.27,3953.9884,,,,,,
44442,22/09/2011,14599,NULL,1,699.0982,772.5036,,,,,,
44443,22/09/2011,17370,NULL,9,3578.27,3953.9884,,,,,,
44444,24/09/2011,13697,NULL,8,3578.27,3953.9884,,,,,,
